飞船	277
具体	276
忍	276
我敢	276
你那	276
換	276
威尔	276
阵	276
橄榄	276
瑞克	276
-10	276
摆脱	275
托尼	275
節	275
档案	275
柏林	275
乐队	274
某些	274
期间	274
消灭	274
其實	274
趕	274
網	274
退休	274
放手	274
第六	274
狼	274
内衣	274
魔鬼	273
自信	273
骨	273
荣幸	273
能否	273
议员	273
我爸	273
天气	273
别说	272
对待	272
使命	272
兄	272
放到	272
直播	272
女友	272
好极	272
甚麼	272
奇迹	271
免	271
举	271
华盛顿	271
爱你	271
会儿	270
揍	270
似	270
讓我	270
看起	270
听说	270
海洋	270
同性	270
走开	270
理子	270
只会	269
整理	269
传	269
況	269
策略	269
思议	269
-快	269
刘	269
土	269
男友	269
這裡	269
0,0:	269
君	268
生病	268
尚	268
狠	268
掩	268
离婚	268
当地	268
不足	267
出色	267
決定	267
我记	267
流	267
信仰	267
安妮	267
出來	267
尿	266
正义	266
調	266
終	266
好嗎	266
事要	266
罗斯	266
影片	266
那你	265
伤心	265
爺	265
巴	265
态度	265
屋	265
娶	264
升	264
荣	264
定位	264
-要	264
親愛	264
確定	264
走出	264
损失	264
中情	264
暴露	264
保罗	264
脱	264
奧	264
假如	263
断	263
相处	263
内部	263
方案	263
/	263
总部	263
男女	263
哇哦	263
正好	263
主角	262
负	262
這么	262
坚强	262
伙子	262
关掉	262
刚好	262
表明	261
慢	261
飯	261
腦	261
合同	261
故障	261
琴	261
康纳	261
性命	260
当初	260
血液	260
邻居	260
你干	260
酷	260
沙漠	260
篇	259
海盗	259
行李	259
尴尬	258
出门	258
战场	258
丹尼尔	258
猎物	258
失	258
吓到	258
且	258
画面	258
贼	258
基督	258
遵守	257
責	257
丹尼	257
分手	257
妓	257
天网	257
话...	256
达成	256
禮	256
到来	256
批准	256
得走	256
板	256
笑话	256
法国	255
智慧	255
镜	255
风暴	255
解雇	255
看著	255
21	255
葬礼	255
合法	255
-真	255
危机	254
囚犯	254
曲	254
承受	254
考	254
遇见	254
兔	254
吓	254
呐	254
自动	254
鼻子	254
注	254
手臂	254
教会	254
华	253
举起	253
一千	253
設	253
儿童	253
魅力	253
大叔	253
疫苗	253
出租	252
呼	252
舞台	252
此事	252
回应	252
費	252
樣子	252
法院	252
浪漫	252
员工	252
很长	252
做好	251
洗手	251
指望	251
适应	251
古	251
-就	251
陷阱	251
地震	251
伊森	251
车里	250
蓝色	250
角度	250
練	250
地面	250
做得	250
烦	249
屋子	249
开放	249
发表	248
类似	248
加速	248
妹子	248
杀害	248
好几	248
罗素	248
礼	247
招呼	247
圖	247
-2	247
狀	247
莉比	247
提议	246
超人	246
海滩	246
就会	246
合伙	246
游	246
临	246
考试	246
起飞	246
-8	246
搞笑	246
準備	246
抽	245
你听	245
烟	245
痴	245
俄国	245
抢劫	245
成年	245
混乱	245
-请	245
完整	245
独立	245
觀	245
拜託	245
合理	244
奶	244
拳击	244
检察	244
必須	244
国会	244
旅	244
通话	244
保佑	244
激	244
吉	244
抛弃	243
收集	243
公路	243
机密	243
白宫	243
发布	243
友好	243
聚	243
传统	242
核心	242
间谍	242
远离	242
很忙	242
斯	242
樓	242
蛋糕	242
保安	242
在场	242
祈祷	242
队员	242
接待	242
刺	241
真想	241
给你	241
不明	241
遭遇	241
屈	241
真有	241
诚实	241
产品	241
描述	240
恶	240
守	240
弄到	240
干活	240
隨	240
支付	240
整天	240
尊敬	240
-21	240
结局	239
请问	239
争取	239
產	239
我本	239
統	239
結果	239
三十	239
错过	239
早安	239
史塔克	239
校	238
对啊	238
立	238
丹	238
小小	238
捕	238
走路	238
维持	238
殿下	238
科罗拉多	238
致命	237
修好	237
擔	237
寶貝	237
答	237
批	237
天赋	237
马克	237
游泳	237
创	237
翠丝	237
-27	237
怀孕	236
论	236
新鲜	236
头上	236
欣赏	236
標	236
耳朵	236
退后	236
共和	236
男生	236
伤口	235
十五	235
疑问	235
成就	235
枚	235
眼神	235
主席	235
平安	235
23	235
十二	235
总会	235
-嘿	235
婴儿	235
足球	235
抗	234
耐心	234
误会	234
專	234
啊...	234
会面	234
老实	234
市长	234
事物	234
铁	234
仪式	234
白痴	233
你想	233
崩溃	233
注定	233
施	233
剪	233
空中	233
姐	233
爆	232
罩	232
阳光	232
垒	232
修	232
董事	232
偷走	232
府	232
资源	231
假设	231
粉	231
对话	231
今日	231
他們	231
護	231
抓紧	231
赌	230
药物	230
后期	230
缝	230
全体	230
特	230
出手	230
全都	230
后果	230
好啦	230
既	230
贷	230
该走	230
说法	229
很有	229
玩具	229
一面	229
你看	229
60	229
格	229
风格	229
会长	229
可耻	229
运行	228
那么...	228
逃走	228
顧	228
社	228
獄	228
100	228
拜	228
时期	228
猪	228
伊朗	228
球员	228
朴	228
竞争	227
抵达	227
莫斯科	227
章	227
相互	227
拍照	227
企业	227
删除	227
白色	227
格雷	227
无人	226
保密	226
赚	226
夺走	226
優	226
私	226
送给	226
射	226
何时	226
装备	226
类型	226
欧洲	226
瘦	225
草	225
至于	225
杰森	225
肩	225
遭到	225
纹	225
炮	225
程	225
全身	224
区别	224
錄	224
遵命	224
正在	224
水平	224
最多	224
面具	224
拉姆齐	224
杂志	223
明智	223
伍德	223
碼	223
首席	223
骄	223
搭档	223
切断	223
商量	223
帽	223
导演	223
老婆	222
碰到	222
我们	222
现金	222
交通	222
锁定	222
素	222
肌肉	222
泰勒	222
地表	222
過來	222
一下	221
帮帮	221
湖	221
情況	221
拿来	221
经济	221
亂	221
熱	221
外套	220
人士	220
姐妹	220
黄金	220
发送	220
敵	220
歌手	220
慎	220
车子	220
拜拜	220
以色列	220
克	220
规模	219
要...	219
谷	219
我俩	219
裤	219
摄影	219
阿	219
皮肤	218
糊	218
好事	218
討	218
绳子	218
明确	218
撞击	218
裙子	218
好啊	218
听好	218
-9	218
高速	218
斷	218
王国	218
坦白	217
丹佛	217
脑	217
上来	217
省	217
很少	217
每年	217
感激	217
功能	217
细胞	217
-很	217
少校	217
报纸	216
文章	216
总监	216
计	216
擔心	216
流行	216
高度	216
雾	216
废话	216
氧气	216
鞋	215
协助	215
种族	215
道路	215
街上	215
措施	214
相关	214
26	214
亞	214
文化	214
握	214
眼镜	214
当成	214
探员	214
终	214
澡	214
凯尔	214
脆	213
守卫	213
資	213
喊	213
騙	213
不清	213
炒	213
许可	213
他来	213
指令	213
毁掉	213
职责	213
限制	213
驱逐	213
麦克斯	213
祸	213
溜	212
护	212
火箭	212
制服	212
工厂	212
贝利	212
灾难	211
纯	211
形象	211
創	211
夏天	211
手中	211
销售	211
集团	211
摩根	211
孤独	211
自行	211
19	211
子弹	210
出事	210
老公	210
开口	210
利益	210
簡	210
聽著	210
超越	210
楼梯	210
期望	210
罗比	210
驗	210
朝鲜	210
惊人	209
煮	209
发明	209
敏感	209
判断	209
坏事	209
束	209
采访	209
对象	209
韩国	209
救救	209
...	209
結束	209
之下	208
灵	208
據	208
態	208
布	208
乐意	208
羊	208
行星	208
安保	208
镜头	208
上学	208
福	208
在乎	208
隻	208
实里	208
敬	207
伪装	207
相反	207
苹果	207
系列	207
获取	207
以上	207
主动	207
赚钱	207
唱片	207
是吧	206
看我	206
受够	206
煩	206
良好	206
资金	206
动力	206
听听	206
保留	206
鞋子	206
校对	206
桥	206
比尔	206
娃娃	206
绿色	206
繫	206
狮子	206
标准	205
搞错	205
戒指	205
這里	205
居民	205
观点	205
外交	205
士	205
快到	205
本书	205
突破	205
纸	205
贾	205
浪	204
成长	204
酸	204
走廊	204
我听	204
街头	204
癌症	204
乐乐	204
老爹	204
我都	203
材料	203
慢点	203
美味	203
習	203
你干嘛	203
数量	203
胜	203
厂	203
中士	203
拳	203
丫	203
乔伊	203
心里	202
进步	202
整個	202
设施	202
田	202
礼拜	202
摆	201
提起	201
人心	201
平常	201
時間	201
滾	201
棄	201
果	201
驚	201
太晚	201
隔	201
经营	201
悲伤	201
大道	201
胞	200
地上	200
料	200
优势	200
海岸	200
哪些	200
明治	200
查克	200
少年	200
雙	200
迅速	200
电梯	200
交出	200
起诉	200
运输	200
我带	200
防御	200
养	200
】	200
獨	200
應該	200
演唱	200
死掉	199
嫉妒	199
剑	199
好...	199
麗	199
我沒	199
90	199
袋	199
弗兰西斯	199
高级	199
公民	199
滚开	199
患者	199
非洲	199
聚会	199
入口	199
不,	199
亚鲁曼	199
吧...	198
灯	198
不论	198
險	198
棒球	198
打击	198
疾病	198
-还	198
戒	198
微笑	198
遊	198
轨道	197
差不多	197
修复	197
保	197
宫	197
寻求	197
封锁	197
人手	197
商店	197
．	197
清醒	196
戴上	196
幽默	196
平民	196
借口	196
体育	196
賸	196
狐狸	196
很酷	196
-11	196
道德	195
强烈	195
蝙	195
聊聊	195
價	195
食	195
惨	195
判	195
向前	195
邓	195
继承	195
撑	195
质疑	195
荣誉	195
色情	195
公共	194
去你	194
金属	194
世	194
池	194
崽	194
希特勒	194
蜜	194
列	193
正如	193
男性	193
库	193
雇	193
来...	193
太平	193
妞	193
发挥	193
违反	193
见证	193
展	193
那麼	193
快上	192
旁	192
提高	192
传说	192
非法	192
挺好	192
堂	192
知识	192
交换	192
追求	192
老子	192
关门	192
公爵	192
师父	192
い	192
据	191
背景	191
椅子	191
证实	191
贸易	191
广场	191
脫	191
投入	191
严格	191
符合	191
渣	191
全新	191
爬	191
路线	191
阿尔伯特	191
汉克	191
	191
干扰	190
少女	190
抹	190
针	190
我以	190
幫助	190
睁	190
演奏	190
閉	190
稱	190
融合	190
普勒斯顿	190
搞得	189
已經	189
眾	189
漫画	189
朱	189
水晶	189
金子	188
好吧...	188
太过	188
公斤	188
先走	188
拿下	188
可靠	188
否	188
你拿	188
主题	188
好多	188
集合	188
访问	188
见识	188
新来	188
韦德	188
金刚	188
豁	188
看來	188
兰尼斯特	188
怎麽	188
托雷托	188
注射	187
多久	187
毀	187
活着	187
给予	187
觉	187
史蒂夫	187
版	187
-19	187
福特	187
房客	187
用途	186
英格兰	186
不錯	186
麻煩	186
善良	186
民主	186
否认	186
门口	186
熬	186
柜	186
变态	186
喝醉	186
成熟	186
下降	186
智能	186
公众	185
回报	185
盟友	185
调整	185
渴望	185
簽	185
之内	185
宽	185
凯茜	185
谈过	185
国务	185
面临	185
波士顿	185
印	185
十字	185
乘客	185
尹	185
偶尔	184
丢下	184
汤	184
以外	184
野兽	184
股	184
网上	184
反击	184
我爱你	184
晚饭	184
年级	184
码头	184
楚	184
额...	184
人口	184
核弹	184
歌曲	184
新人	183
待在	183
护士	183
介	183
透露	183
对此	183
吓人	183
下场	183
學校	183
術	183
前来	183
道格	183
粗	183
-"	183
蛇	183
臭小子	183
黑客	183
釋	183
舞蹈	182
绕	182
幻想	182
猜猜	182
畏	182
发型	182
选举	182
絲	182
惜	182
官方	182
油	182
瑞秋	182
价	182
找回	182
骂	182
品牌	182
诅咒	182
傢伙	182
投	181
有事	181
顾问	181
比起	181
等一	181
安慰	181
服从	181
-天	181
很小	181
沉默	181
跪	181
检测	181
看好	181
站住	181
0	181
盾	181
比賽	181
设置	180
扮演	180
牛仔	180
魚	180
出局	180
以下	180
思想	180
-来	180
助理	180
秩序	180
承担	180
创作	180
防守	180
-35	180
搬	179
讀	179
侠	179
毒	179
医	179
本人	179
物理	179
輸	179
父親	179
厭	179
靜	179
粉丝	179
稍微	179
早晨	179
28	179
号码	179
娜	179
夏	179
罪行	178
瞧瞧	178
休	178
去他	178
每周	178
同情	178
初	178
劝	178
沃特	178
骄傲	178
人数	178
生产	178
授权	178
彩	178
左边	178
碎片	178
警长	178
伞	178
对抗	177
趁	177
毫不	177
職	177
英尺	177
晕	177
领袖	177
录音	177
保存	177
废	177
通道	177
熟	177
纪录	177
菲尔	177
大小	177
黛西	177
217	177
准确	176
物质	176
搬到	176
每個	176
引爆	176
说得	176
举行	176
开启	176
卫生	176
带给	176
逃避	176
开除	176
31	176
推进	176
神圣	176
尼基	176
活著	176
蓝	175
人群	175
闻	175
埋	175
乐趣	175
怀	175
击	175
帮我	175
五十	175
祖父	175
便宜	175
白天	175
看你	175
卿	175
完蛋	175
燃料	175
艾伦	175
形容	175
模拟	175
雪	175
去找	175
临时	175
年龄	175
得分	175
舰长	175
兰德尔	175
飘	174
财产	174
清洗	174
技巧	174
护照	174
吃掉	174
我還	174
汇报	174
情人	174
社区	174
稍等	174
本身	174
席	174
地盘	174
点儿	174
蜘蛛	174
女巫	174
表面	173
那是	173
助	173
运作	173
本地	173
齐	173
回复	173
工人	173
别管	173
体验	173
草原	173
罐	173
荣耀	173
血清	173
缺乏	172
蝠	172
有利	172
辐射	172
消防	172
人性	172
专注	172
失控	172
评估	172
生涯	172
娱乐	172
称呼	172
警局	172
我早	172
流血	172
北方	172
罗曼	172
专辑	172
貝	172
大战	171
灰	171
腳	171
革命	171
皇后	171
屬	171
唱歌	171
哈哈	171
心意	171
物品	171
事务	171
奖励	171
带领	171
挑	171
-早	171
珍	171
-看	171
解放	171
能行	171
我心	171
奥运	171
菲兹	171
汽油	170
深入	170
屠	170
南方	170
導	170
推	170
藏在	170
踩	170
说实	170
说些	170
牛奶	170
瞬间	170
最强	170
温柔	170
吴	170
土豆	169
胆	169
保卫	169
有权	169
營	169
上升	169
会见	169
棒极	169
电池	169
见过	169
演讲	169
立场	169
平时	169
当心	169
页	169
再見	169
爱因斯坦	169
"	168
服装	168
怨	168
送回	168
岛上	168
轻易	168
彭	168
電影	168
某人	168
来源	168
想念	168
罗	168
烤	168
防止	168
很远	168
輛	168
别碰	168
僵尸	168
未知	168
館	168
首尔	168
墙上	167
誓	167
羅	167
進行	167
義	167
測	167
勝	167
女子	167
辞职	167
我错	167
电力	167
進入	167
诗	167
杰夫	167
悲剧	166
当中	166
妹	166
再说	166
实	166
頓	166
降	166
雞	166
此时	166
业务	166
摩托	166
下士	166
航班	166
園	166
犹大	166
平台	166
震惊	165
鉴	165
就要	165
天吶	165
决	165
-一	165
地板	165
林肯	165
标志	165
播放	165
登	165
偶像	165
你要	165
化学	165
嚇	165
的,	165
总有	164
实施	164
得知	164
欺骗	164
坏人	164
韦恩	164
重建	164
业	164
展现	164
佩吉	164
具有	164
開心	164
養	164
别走	164
-去	164
真不	164
开发	164
幸好	164
宣传	164
掩护	164
晚会	164
亏	164
推荐	164
陛	164
利	164
北境	164
莱莉	164
狙击	163
好样	163
更高	163
行事	163
誤	163
爆发	163
逃离	163
载	163
井	163
唐娜	163
好棒	163
帕特里克	163
旧金山	163
科尔森	163
形成	162
卖给	162
座位	162
谍	162
處理	162
給我	162
靈	162
声明	162
国防	162
各地	162
夏威夷	162
下令	162
